"College","Branch","Quota","Category","Gender","O.R.","C.R."
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","14810","14982"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","1222","1326"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","2725","2725"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","3172","3668"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6883","7986"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1858","2084"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","466P","466P"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4P","232P"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","699P","699P"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","7769","9258"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","15784","16452"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Gender-Neutral","1532","1761"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Female-only (including Supernumerary)","3314","3314"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Gender-Neutral","3762","4291"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Female-only (including Supernumerary)","7610","8386"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Gender-Neutral","2131","2447"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Female-only (including Supernumerary)","3214","3214"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Gender-Neutral","313P","495P"
"Indian Institute  of Technology Kharagpur","Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Female-only (including Supernumerary)","468P","468P"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","OPEN","Gender-Neutral","9586","10777"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","OPEN","Female-only (including Supernumerary)","18017","18982"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","EWS","Gender-Neutral","1651","1877"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","EWS","Female-only (including Supernumerary)","3761","3761"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","OBC-NCL","Gender-Neutral","3655","5001"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","OBC-NCL","Female-only (including Supernumerary)","7558","8449"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","SC","Gender-Neutral","2832","2903"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","SC","Female-only (including Supernumerary)","1252P","1252P"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","ST","Gender-Neutral","350","591P"
"Indian Institute  of Technology Kharagpur","Applied Geology (4 Years, Bachelor of Science)","AI","ST","Female-only (including Supernumerary)","1186P","1186P"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","Gender-Neutral","8557","16824"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","Female-only (including Supernumerary)","17924","25476"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","EWS","Gender-Neutral","2477","2540"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","EWS","Female-only (including Supernumerary)","4631","4631"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL","Gender-Neutral","5153","6072"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","Gender-Neutral","2150","3289"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","Female-only (including Supernumerary)","2077","2077"
"Indian Institute  of Technology Kharagpur","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","Gender-Neutral","50P","813P"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","4493","6422"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","7949","10978"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","988","1187"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","2682","2682"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2775","3343"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","6506","6506"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1662","1849"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","2567","2567"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","878","1008"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","3783","7741"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","11938","14031"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Gender-Neutral","1377","1507"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Gender-Neutral","3550","4091"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Female-only (including Supernumerary)","7774","7774"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Gender-Neutral","1926","2210"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Female-only (including Supernumerary)","3101","3101"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Gender-Neutral","66P","346P"
"Indian Institute  of Technology Kharagpur","Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Female-only (including Supernumerary)","985P","985P"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","2896","4024"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","7037","8472"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","510","665"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","2154","2154"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","1396","2055"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","4751","5390"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","793","1174"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","554","1152"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","501","622"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","834","834"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","4054","4972"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","10136","10259"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN (PwD)","Gender-Neutral","72P","72P"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Gender-Neutral","846","945"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Female-only (including Supernumerary)","2399","2399"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Gender-Neutral","2215","2473"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Female-only (including Supernumerary)","6814","6961"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Gender-Neutral","1177","1460"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Female-only (including Supernumerary)","2786","2786"
"Indian Institute  of Technology Kharagpur","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Gender-Neutral","743","792"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","OPEN","Gender-Neutral","6928","10225"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","OPEN","Female-only (including Supernumerary)","16970","17529"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","EWS","Gender-Neutral","1629","1718"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","EWS","Female-only (including Supernumerary)","3873","3873"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","OBC-NCL","Gender-Neutral","3759","4861"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","OBC-NCL","Female-only (including Supernumerary)","7367","8128"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","SC","Gender-Neutral","2530","2780"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","SC","Female-only (including Supernumerary)","658P","658P"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","ST","Gender-Neutral","231P","574P"
"Indian Institute  of Technology Kharagpur","Chemistry (4 Years, Bachelor of Science)","AI","ST","Female-only (including Supernumerary)","1185P","1185P"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","1760","5660"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","10510","12293"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","58P","140P"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","859","906"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","1815","1815"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","2089","2456"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","4532","5097"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","1075","1314"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","1644","2006"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","146","382"
"Indian Institute  of Technology Kharagpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","373","373"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","5804","6620"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","12480","14462"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Gender-Neutral","990","1085"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Gender-Neutral","2552","2808"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Female-only (including Supernumerary)","6208","6471"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Gender-Neutral","1150","1488"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Female-only (including Supernumerary)","2460","2460"
"Indian Institute  of Technology Kharagpur","Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Gender-Neutral","560","615"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","207","285"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","692","894"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","10","19"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","102","102"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","40","50"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","6","6"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","53","161"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","342","420"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","6","6"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","36","86"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","199","218"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC (PwD)","Gender-Neutral","5","5"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","31","43"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","95","95"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","Gender-Neutral","3P","3P"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","331","451"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","1138","1502"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN (PwD)","Gender-Neutral","60","60"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Gender-Neutral","71","109"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Female-only (including Supernumerary)","401","401"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Gender-Neutral","172","298"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Female-only (including Supernumerary)","471","653"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL (PwD)","Gender-Neutral","20","20"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Gender-Neutral","122","160"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Female-only (including Supernumerary)","651","679"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Gender-Neutral","52","91"
"Indian Institute  of Technology Kharagpur","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Female-only (including Supernumerary)","278","278"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","OPEN","Gender-Neutral","2294","5161"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","OPEN","Female-only (including Supernumerary)","6291","10742"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","OPEN (PwD)","Gender-Neutral","164P","164P"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","EWS","Gender-Neutral","821","981"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","EWS","Female-only (including Supernumerary)","2825","2825"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","OBC-NCL","Gender-Neutral","1997","3058"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","OBC-NCL","Female-only (including Supernumerary)","5489","5930"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","SC","Gender-Neutral","1683","2216"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","SC","Female-only (including Supernumerary)","3176","3176"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","ST","Gender-Neutral","961","437P"
"Indian Institute  of Technology Kharagpur","Economics (4 Years, Bachelor of Science)","AI","ST","Female-only (including Supernumerary)","1203P","1203P"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","776","1620"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","3702","4399"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","27","27"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","247","288"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","663","663"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","6P","6P"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","507","784"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","1561","1973"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","42","42"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","253","458"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","1005","1035"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","185","268"
"Indian Institute  of Technology Kharagpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","426","426"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","1628","2066"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","4829","5887"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Gender-Neutral","327","368"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","EWS","Female-only (including Supernumerary)","1250","1250"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Gender-Neutral","949","1088"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","Female-only (including Supernumerary)","2550","2550"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Gender-Neutral","542","621"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","Female-only (including Supernumerary)","1190","1190"
"Indian Institute  of Technology Kharagpur","Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","Gender-Neutral","297","321"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","482","1131"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Female-only (including Supernumerary)","1640","2780"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","69","70"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Female-only (including Supernumerary)","86P","86P"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","164","214"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Female-only (including Supernumerary)","406","445"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS (PwD)","Gender-Neutral","14","14"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","293","551"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Female-only (including Supernumerary)","893","1254"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","Gender-Neutral","4P","4P"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","69","246"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Female-only (including Supernumerary)","481","481"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","120","219"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Female-only (including Supernumerary)","458","458"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Gender-Neutral","1290","1609"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","Female-only (including Supernumerary)","3729","4476"
"Indian Institute  of Technology Kharagpur","Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN (PwD)","Gender-Neutral","84P","84P"
